REFCODE,molecule,pore_diam_opt,no_windows,classification
NAJSIC,5,0.6621938693950504,2,
NAJSIC,6,0.6614803500564572,2,
NAJSIC,7,0.661988736171756,2,
NAKVON,0,0.9684450649326402,2,
NAKVON,1,0.968385930974375,2,
NALLIV,0,0.0,0,
NALLOB,0,0.0,0,
NALWUV,0,0.0,0,
NAMPIC,1,1.4553450983531406,2,
NAMPIC,2,1.4561442556007056,2,
NAMPIC,4,1.455345098362296,2,
NAMPIC,8,1.4561442547523868,2,
NAMPOI,0,1.4548277485308838,2,
NAMPOI,2,1.4540499925587071,2,
NAMPOI,3,1.4540499741677206,2,
NAMPOI,10,1.4548277181632667,2,
NANQEA,0,3.75404001863113,2,
NANQEA,1,3.8059727937829657,2,
NANQEA,6,3.753155520046717,2,
NANQEA,7,3.753111101031235,2,
NAPBIS,0,1.7197208101151404,3,
NAPBIS,1,1.7197208101151404,3,
NAPBIS,2,1.755717547412496,3,
NAPBIS,3,1.755717547412496,3,
NAPBIS,4,1.7196166546842844,3,
NAPBIS,5,1.7196166546842844,3,
NAPBIS,6,1.580640676451067,3,
NAPBIS,7,1.580656607810981,3,
NAPBIS,8,1.7558982666218437,3,
NAPBIS,9,1.7558982666218437,3,
NAPBIS,10,1.7565078186091054,3,
NAPBIS,11,1.7514605748972918,3,
NAPBIS,12,1.7194661262670663,3,
NAPBIS,13,1.5812705617890273,3,
NAPBIS,14,1.5812705617890273,3,
NAPBIS,15,1.5812477581099689,3,
NAPBIS,16,1.5812477581099689,3,
NAPBIS,17,1.7196044785887168,3,
NAPJOE,0,0.4995368874050032,3,
NAPJOE,1,0.4990373770983521,3,
NAPJOE,2,0.4978279944978374,3,
NAPJOE,3,0.4982302624177573,3,
NAPJOE01,0,0.4995368874050032,3,
NAPJOE01,1,0.4990373770983521,3,
NAPJOE01,2,0.4978279944978374,3,
NAPJOE01,3,0.4982302624177573,3,
NAPMEZ,0,0.0,0,
NAPMEZ01,0,0.0,0,
NAPMUN,0,0.0,0,
NAPTUW,0,0.0,0,
NAPXIO,0,0.0,0,
NAQMAU,0,1.65232543570961,2,
NAQMEY,0,2.2920682734133218,2,
NAQMOI,0,1.7158088525688506,2,
NAQMOI,1,1.7165429599012718,2,
NAQMUO,0,1.676393285975485,2,
NAQNAV,0,2.0060511426315384,2,
NAQNAV,3,1.7792909177218443,2,
NASLOL,0,0.0,0,
NASLUR,0,0.0,0,
NATFET,0,7.334263863633508,2,
NATFET,1,7.397608762934738,2,
NATFET,10,7.39738655343298,2,
NATFET,14,6.989267539212108,2,
NATJEY,0,0.0,0,
NATLEB,0,0.3058113641744633,2,
NATLOL,0,1.2207933802283617,2,
NATLOL,1,1.2207933802283617,2,
NATLOL,2,1.2207628934415653,2,
NATLOL,3,1.2207628934415653,2,
NATLOL,4,1.2197215100468752,2,
NATLOL,5,1.219984576327715,2,
NATLOL01,0,1.2207933802283617,2,
NATLOL01,1,1.2207933802283617,2,
NATLOL01,2,1.2207628934415653,2,
NATLOL01,3,1.2207628934415653,2,
NATLOL01,4,1.2197215100468752,2,
NATLOL01,5,1.219984576327715,2,
NATPIJ,0,0.5351891988627142,2,
NATPOP,0,0.8020502292528575,2,
NATPOP,1,0.6218207484081115,2,
NATPOP,2,0.8020047153074144,2,
NATPOP,3,0.6957006004027018,2,
NATPOP,4,0.8021099800268563,2,
NATPOP,5,0.6951116061401197,2,
NATPOP,6,0.8015802239907219,2,
NATPOP,7,0.7543876305624564,2,
NATPUV,0,1.6472677706736278,2,
NATPUV,1,1.6476987667619096,2,
NATQAC,0,1.5040306107648598,2,
NATQAC,1,1.5038743561973944,2,
NATQAC,2,1.5038692911879123,2,
NATQAC,3,1.5039497749771262,2,
NATQEG,0,0.31831194313804945,2,
NATYEP,0,0.0,0,
NATYIT,8,1.241560954797424,2,
NATYIT,9,1.241560954797424,2,
NATYIT,10,1.2403788950425945,2,
NATYIT,11,1.2403788950425945,2,
NATYIT,14,1.2407118095721428,2,
NATYIT,15,1.2407118105426225,2,
NATYIT,16,1.241287937986134,2,
NATYIT,17,1.241287937986134,2,
NATYIT,18,1.2404637543513068,2,
NATYIT,19,1.2404637543513068,2,
NATYIT,20,1.2412718918076973,2,
NATYIT,21,1.2412718918076973,2,
NATYIT,22,1.2407117502264329,2,
NATYIT,23,1.2407117502264329,2,
NATYIT,24,1.2407950283214289,2,
NATYIT,25,1.2407950283214289,2,
NATYIT,26,1.2403126497151504,2,
NATYIT,27,1.2403126496438626,2,
NAVFOI,0,0.0,0,
NAVFOI01,0,0.0,0,
NAVMED,2,4.515300254847086,2,
NAVMED,3,4.515035360840286,2,
NAVMED,4,4.2334833973405965,2,
NAVMED,5,4.233129030821939,2,
NAVMED,6,3.855565167437763,2,
NAVMED,7,3.852655520211352,2,
NAVMED,22,4.287013167596733,2,
NAVMED,24,4.289844256037602,2,
NAVMED,26,3.9737946217872735,2,
NAVMED,27,3.974793878797049,2,
NAVMED,30,4.3154738576077385,2,
NAVMED,31,4.315619916195288,2,
NAVMED,48,3.972940949646045,2,
NAVMED,49,3.9730249423861546,2,
NAVMED,52,4.315549237360079,2,
NAVMED,53,4.3164782771760395,2,
NAVMED,56,4.288485847141176,2,
NAVMED,57,3.85788149201298,2,
NAVMED,58,4.288948078078317,2,
NAVMED,59,3.8514842820334905,2,
NAVMED,62,4.233785382339358,2,
NAVMED,63,4.234722190086268,2,
NAVMED,72,3.858747770794412,2,
NAVMED,73,3.8585047654957183,2,
NAVMED,78,4.232080822932147,2,
NAVMED,79,4.23233898922277,2,
NAVMED,85,4.315531317588588,2,
NAVMED,87,4.315626527818623,2,
NAVMED,94,3.9743691293344656,2,
NAVMED,95,3.9733935451597913,2,
NAVMED,128,4.5149476414891385,2,
NAVMED,129,4.515084780384088,2,
NAVMED,166,4.515364068766597,2,
NAVMED,167,4.515256889349896,2,
NAVMED,182,4.287130623103659,2,
NAVMED,183,4.2865939978134815,2,
NAWJAW,0,0.7000764924213612,2,
NAWJAW,1,0.7101005173573554,3,
NAWJOM,0,0.0,0,
NAXZAQ,0,3.854754036981768,2,
NAXZAQ,1,3.854754036981768,2,
NAXZAQ,13,3.865051489572884,2,
NAXZAQ,14,3.865051489572884,2,
NAXZAQ,15,3.865051489572884,2,
NAXZAQ,16,3.865051489572884,2,
NAXZAQ,18,4.0966580171943745,2,
NAXZAQ,19,4.0966580171943745,2,
NAXZAQ,36,3.8579529389507408,2,
NAXZAQ,37,3.8579529389507408,2,
NAXZAQ,38,3.8579529389507408,2,
NAXZAQ,39,3.857952920650067,2,
NAZXIW,2,1.7735771741664572,2,
NAZXIW,3,1.7746303298716022,2,
NAZXIW,6,1.7756181863910827,2,
NAZXIW,7,1.7746645008262796,2,
NEBDEE,4,5.431043336923169,2,
NEBDEE,5,5.512019494812929,2,
NEBDEE,6,5.533263780183891,2,
NEBDEE,7,5.5308751565177054,2,
NEBDEE,8,5.371595930482068,2,
NEBDEE,11,5.5267301365396495,2,
NEBDEE,70,5.533989883451186,2,
NEBDEE,75,5.531920978900871,2,
NEBDEE,93,5.5297460917089225,2,
NEBDEE,97,5.5272711998729545,2,
NEBDEE,103,5.528050145770909,2,
NEBDEE,104,5.533689566602678,2,
NEBDEE,130,5.531283139261434,2,
NEBDEE,133,5.5312873915322855,2,
NEBDEE,137,5.533221546813886,2,
NEBDEE,142,5.529457436958642,2,
NEBDEE,298,5.431126782432047,2,
NEBDEE,299,5.533486231498978,2,
NEBDII,0,4.003095479453789,2,
NEBDII,1,4.002723026627088,2,
NEBDII01,0,4.003095479453789,2,
NEBDII01,1,4.002723026627088,2,
NECBOP,1,3.114488780202868,2,
NECBOP,2,3.1130793832502595,2,
NECCAB,0,0.0,0,
NECZUT,0,0.0,0,
NEDBAC,0,0.0,0,
NEDBEG,0,0.0,0,
NEDBIK,0,0.0,0,
NEDBOQ,0,0.0,0,
NEDPET,0,4.8510013723397485,2,
NEDPET,1,4.851338028089698,2,
NEDPIX,0,6.244823115311055,2,
NEDPIX,1,6.240142743396883,2,
NEDQIZ,0,0.0,0,
NEDSAR01,0,0.0,0,
NEDSAR02,0,0.0,0,
NEFMAN,2,1.6251737267651407,2,
NEFMAN,3,1.6249632378617531,2,
NEFMAN,6,1.6215998688960238,2,
NEFMAN,7,1.6218288831327716,2,
NEFMAN,8,1.6226755507707211,2,
NEFMAN,9,1.6218978075593848,2,
NEFMAN,10,1.6258853453981792,2,
NEFMAN,11,1.6246629624796245,2,
NEFRIC,0,0.0,0,
NEFROI,0,0.0,0,
NEFWAX,0,0.0,0,
NEGVAZ,2,2.60587010962604,2,
NEGVAZ,3,2.5237008648421764,2,
NEGVAZ01,0,2.663807578918502,2,
NEGVAZ01,1,2.6642117249940918,2,
NEHBUA,0,1.5710212266341794,2,
NEHBUA,1,1.5646957983073553,2,
NEHBUA,2,1.5655106377395571,2,
NEHBUA,3,1.5649835236495178,2,
NEHGOY,0,0.0,0,
NEHHUF,0,2.713038751976664,2,
NEHHUF,1,2.7114280825072794,2,
NEHHUF,2,2.711473887383979,2,
NEHHUF,3,1.9010908883341364,2,
NEJTAZ,2,2.19581578876905,2,
NEJTAZ,3,2.19559696924973,2,
NEJTAZ,4,3.090389481507032,2,
NEJTAZ,5,2.195299064665241,2,
NEJTED,0,3.1929245191960214,2,
NEJTED,1,2.316572751927351,2,
NEJWUX01,0,0.8227535093184306,2,
NEJWUX01,1,0.7014109311182737,2,
NEJWUX01,2,0.7008975426529522,2,
NEJWUX01,3,0.7327283836196572,2,
NEJWUX01,4,0.7314222544766835,2,
NEJWUX01,5,0.7313289129026352,2,
NEJWUX01,6,0.7017353013049905,2,
NEJWUX01,7,0.7309779245118215,2,
NELCOX,0,0.0,0,
NELMEW,0,1.2980000320491705,2,
NELMEW,1,1.2980000320491705,2,
NELMEW,2,1.2980000320491705,2,
NELMEW,3,1.2980000320491705,2,
NELMEW,4,1.298000035959312,2,
NEMJUN,0,0.0,0,
NEMKEY01,0,1.9064608283737807,2,
NEMKEY01,1,1.913853836719104,2,
NEMKEY01,2,1.9149493858288344,2,
NEMKEY01,3,1.907535279730015,2,
NEMTUU,0,1.1054732987886309,3,
NEMTUU,1,1.1133733399305368,3,
NEMVIK,0,0.4328249302338549,2,
NEMVIK,1,0.4335967595339048,2,
NENDOZ,0,1.5972055430712744,2,
NENDOZ,1,1.5963631569733114,2,
NENDOZ,2,1.5946650166417746,2,
NENDOZ,3,1.5379931645771174,2,
NENDOZ,4,1.60262058104214,2,
NENDOZ,5,1.5944392494344248,2,
NENDOZ,6,1.5964395471142123,2,
NENDOZ,7,1.5966227961023565,2,
NENDOZ01,0,0.0,0,
NENDUF,0,1.7274209998769725,2,
NENDUF,1,1.7273285972567358,2,
NENDUF,2,1.7274221169745665,2,
NENDUF,3,1.7273296882876816,2,
NENLOH,4,0.42550500747454656,2,
NENLOH,5,0.42610776791813976,2,
NENLOH,8,0.4259485744203051,2,
NENLOH,9,0.4260788729268308,2,
NENLOH,12,0.4255658656942067,2,
NENLOH,13,0.4265237589702249,2,
NENLOH,18,0.4255286975825543,2,
NENLOH,19,0.4260698956524136,2,
NEQKUQ,0,1.2774634436723846,2,
NEQKUQ,1,1.2884662279041312,2,
NERNIJ,0,0.0,0,
NERNUV,0,0.2811940708432288,2,
NERNUV,1,0.2811940708432288,2,
NERYIS,0,5.188707715861748,4,
NERYIS,1,5.180578614001352,5,
NERYIV,0,0.0,0,
NERYOB,0,5.694092402364228,4,
NERYOB,1,5.6615023678965,4,
NERYOB,2,5.693693286959362,4,
NERYOB,3,5.6934211710505735,4,
NERYOB,4,5.6935619528151795,4,
NERYOB,5,5.693550664478903,4,
NESJIG,0,0.0,0,
NESTEM,0,3.775390512363944,2,
NESTEM,1,3.775157036700256,2,
NESTEM,14,3.7751637245220353,2,
NESTEM,15,3.7750280675995915,2,
NESTEM,20,3.7751624693588455,2,
NESTEM,21,3.7750274405261934,2,
NESTEM,32,3.7753898491678735,2,
NESTEM,33,3.7751558168351536,2,
NESTIQ,0,3.5417230093693344,2,
NESTIQ,1,3.54170171370439,2,
NESTIQ,6,3.6101692937740566,2,
NESTIQ,7,3.60716764144992,2,
NESTUC,2,3.2209102249850505,2,
NESTUC,3,3.220067735995104,2,
NESTUC,4,3.2195941277059554,2,
NESTUC,5,3.2195709429736,2,
NESTUC,14,3.2192316064490547,2,
NESTUC,15,3.220582129930197,2,
NESTUC,16,3.2210882448837634,2,
NESTUC,17,3.2202358267791515,2,
NETKOM,0,3.0740785855248336,2,
NETKOM,1,3.0738674382381745,2,
NETKOM,2,3.0740719882792717,2,
NETKOM,3,3.074150608904084,2,
NETKOM01,2,3.1761631035021787,2,
NETKOM01,3,3.2585919934398806,2,
NETKOM01,4,3.1760653180267595,2,
NETKOM01,5,3.307577233973088,2,
NETKUS,0,3.245329305011309,2,
NETKUS,1,3.2436621461751214,2,
NETKUS,2,3.2453388206240525,2,
NETKUS,4,3.245329285679543,2,
NETQIM,0,0.0,0,
NETRUB,0,1.4116377089138197,2,
NETRUB,2,0.8392497819175717,2,
NETRUB,3,0.8386414295406697,2,
NEVFOM,0,0.0,0,
NEVMUX,0,5.422662106408996,2,
NEVMUX,1,5.423576899085257,2,
NEVVUG,0,0.0,0,
NEVWER,4,6.461019652830732,2,
NEVWER,5,6.433158544455779,2,
NEVWER,20,6.4692375913483415,2,
NEVWER,21,6.469695766678302,2,
NEWPEL,0,1.8622260638571293,2,
NEWPEL,1,1.8622260638571293,2,
NEWPEL,2,1.8603259201363704,2,
NEWPEL,3,1.8622260638571293,2,
NEWPEL,4,1.8622260638571293,2,
NEWPEL,5,1.8622260638571293,2,
NEWPEL,6,1.8622260638571293,2,
NEWPEL,7,1.8622260638571293,2,
NEWPEL,8,1.819242620719592,2,
NEWPEL,9,1.819242620719592,2,
NEWPEL,11,1.6338570378904027,2,
NEWPEL,12,1.6338570378904027,2,
NEWPEL,13,1.92172343119974,2,
NEWPEL,14,1.6362670201663,2,
NEWPIP,0,2.4216859258895362,2,
NEWPIP,3,2.4216853326796386,2,
NEWPIP,4,2.4216849070497224,2,
NEWPIP,6,2.4209251643552587,2,
NEWPOV,0,2.5534010891298315,2,
NEWPOV,1,2.5340908948068868,2,
NEWXAQ,0,0.0,0,
NEXKOT,0,0.3025271196436101,2,
NEXKOT,1,0.30248560049967305,2,
NEXKOT,12,0.30096261570865224,2,
NEXKOT,13,0.301119749042448,2,
NEXKOT,26,0.30212947779248145,2,
NEXKOT,27,0.3012950991882817,2,
NEXKOT,28,0.3027926193444239,2,
NEXKOT,29,0.3017597639091321,2,
NEXQUC,0,0.0,0,
NEYGUW,0,0.0,0,
NEYHAD,0,0.0,0,
NEYHEH,0,0.0,0,
NEYJAF,0,0.0,0,
NEYWIY,0,0.7196387310528665,3,
NEYWIY,1,0.7200215578665703,3,
NEYWIY,2,0.7198963928327359,3,
NEYWIY,3,0.7040072344514391,3,
NICJER,0,7.428854840412772,2,
NICXOP,0,2.841170006212232,2,
NICXUV,0,2.3847349143779057,2,
NICXUV,1,2.384532914720547,2,
NICYAC,0,0.7109116798398012,2,
NICYAC,1,0.7109116798398012,2,
NICYAC,2,0.7109116798398012,2,
NICYAC,3,0.7109116798398012,2,
NICYAC,4,0.7143945771752569,2,
NICYEG,0,3.3129171425369406,2,
NICYEG,1,3.2849954431648185,2,
NIFJAO,2,2.6618630381023825,3,
NIFJAO,3,2.662281836241927,3,
NIKFOF,2,5.713702325463256,2,
NIKFOF,3,5.713382926720263,2,
NIKFOF,12,5.710652985734769,2,
NIKFOF,13,5.7124796720854425,2,
NIKFUL,0,4.959120075637252,5,
NIKFUL,1,4.958066529608146,5,
NIKFUL,2,4.962596106479742,5,
NIKFUL,3,4.961368041734857,5,
NIKGAS,0,5.891460600990305,2,
NIKGAS,1,5.891012508717862,2,
NIKGAS,2,5.8906444279412975,2,
NIKGAS,3,5.89103826488892,2,
NIKGEW,4,5.564325079141879,2,
NIKGEW,5,5.616315132782207,2,
NILDEU,0,0.4588409276484322,3,
NILDEU,1,0.4993428729276234,3,
NILDEU,2,0.4989977247595099,3,
NILDEU,3,0.4989810806149952,3,
NILMUT,0,0.0,0,
NILQUV,2,6.191668372803072,2,
NILQUV,3,6.161668039054336,2,
NILREI,0,0.7964624310993567,2,
NILREI,1,0.7948397490281183,2,
NIMMII,0,4.403241394551051,3,
NIMMII,1,4.4034668101687,3,
NIMMII,2,4.4033880441644815,3,
NIMMII,3,4.402815142952637,3,
NINQOR,0,0.0,0,
NINQOS,0,0.0,0,
NINSEJ,0,1.8316218275279987,2,
NINSEJ,1,1.8296507213170985,2,
NINSEJ,2,1.8309766246780728,2,
NINSEJ,3,1.8326806862512592,2,
NINTIO,0,2.418927312849184,2,
NINTIO,1,2.4189273127019866,2,
NINTIO,2,2.4180043807749354,2,
NINTIO,3,2.4180043811930094,2,
NINTIO,4,2.418337264353459,2,
NINTIO,5,2.418337264353459,2,
NINTIO,6,2.41808121981894,2,
NINTIO,7,2.4180812192900474,2,
NIPGOJ,2,4.78249759085398,2,
NIPGOJ,5,4.782372836633972,2,
NIQDEX,0,1.1889525280723112,2,
NIQDEX,1,1.1881523293945118,2,
NIQDEX,2,1.1875875879355748,2,
NIQDEX,3,1.1884784141472682,2,
NIQPEI,0,0.0,0,
NIQQAG,0,0.0,0,
NIQVIT,0,0.0,0,
NIRYOC,0,0.9231754929495106,2,
NIRYOC,1,0.9232002604759376,2,
NIRYOC,2,0.9234719117742158,3,
NIRYOC,3,0.8042860721111347,2,
NIRYOC01,0,0.9231754929495106,2,
NIRYOC01,1,0.9232002604759376,2,
NIRYOC01,2,0.9234719117742158,3,
NIRYOC01,3,0.8042860721111347,2,
NIRYUI,0,2.22498139690096,2,
NIRYUI,1,2.22498139690096,2,
NIRYUI,2,2.22498139690096,2,
NIRYUI,3,2.22498139690096,2,
NIRYUI,4,2.2708575765356014,2,
NIRYUI,5,2.2708575765356014,2,
NIRYUI,6,2.2708575765356014,2,
NIRYUI,7,2.2708575765356014,2,
NIRYUI01,0,2.22498139690096,2,
NIRYUI01,1,2.22498139690096,2,
NIRYUI01,2,2.22498139690096,2,
NIRYUI01,3,2.22498139690096,2,
NIRYUI01,4,2.2708575765356014,2,
NIRYUI01,5,2.2708575765356014,2,
NIRYUI01,6,2.2708575765356014,2,
NIRYUI01,7,2.2708575765356014,2,
NIVNAH,0,0.0,0,
NIVSER,0,0.38412246629482416,2,
NIVSER,1,0.38412246629482416,2,
NIVSER,4,0.2944524057618181,2,
NIVSER,5,0.2959450531379306,2,
NIWJUA,0,1.2109296635963993,2,
NIWJUA,1,1.2109296635963993,2,
NIWJUA,4,1.9842163444258896,2,
NIWJUA,5,1.2109296635964262,2,
NIWJUA,6,1.2109296635964262,2,
NIWJUA,7,1.9634726306945711,2,
NIWJUA,22,1.984747893265534,2,
NIWJUA,25,1.9847674129936577,2,
NIWJUA01,0,2.270183857594769,2,
NIWJUA01,1,2.2704652340701403,2,
NIWJUA01,15,2.2709617374883218,2,
NIWJUA01,16,2.2697446361254503,2,
NIWJUA01,17,2.2705445482248203,2,
NIWJUA01,23,2.2663709427178773,2,
NIWJUA01,46,1.639866297292138,2,
NIWJUA01,47,2.2706407607687806,2,
NIWJUA02,1,2.30910311540468,2,
NIWJUA02,2,2.2638160918366244,2,
NIWJUA02,7,2.3091035436362835,2,
NIWJUA02,8,2.2611315307447226,2,
NIWJUA02,18,2.2612253263784403,2,
NIWJUA02,20,2.2639829923680552,2,
NIWJUA02,22,2.309572416092593,2,
NIWJUA02,39,2.309451915358052,2,
NIWNAK,0,0.0,0,
NIXMEN,0,0.0,0,
NIXMOX,0,0.0,0,
NIZKAK,0,0.4865804203153257,2,
NIZKAK,1,0.4863306786603792,2,
NIZKAK,2,0.4859287675003001,2,
NIZKAK,3,0.4864610518645356,2,
NIZYAY,0,0.0,0,
NOBXEH,0,0.0,0,
NODVIN,0,4.9853275880508665,4,
NODVIN,8,4.985843268897421,4,
NODVIN,12,4.985192247957759,4,
NODVOT,0,4.996486663707977,4,
NODVOT,3,4.753427176139658,4,
NODVOT,5,5.423013475810619,4,
NODWEK,0,5.9283742754303335,4,
NODWEK,3,5.897371847836883,4,
NODWEK,8,5.955189143504152,4,
NODWEK,10,5.890613681017916,4,
NOFFUL,0,1.0992730562881583,2,
NOFFUL,1,1.0993224142640896,3,
NOFFUL,2,1.1013148896187133,2,
NOFFUL,3,1.0999643423580463,3,
NOGDUK01,0,1.3426712443421938,2,
NOGDUK01,1,1.3425714383104808,2,
NOGDUK01,2,1.3420561739254668,2,
NOGDUK01,3,1.341424443705688,2,
NOGSAF,0,4.312980837893177,2,
NOGSAF,1,4.313035703279128,2,
NOGSAF,2,4.313405575997008,2,
NOGSAF,3,4.313373168637201,2,
NOGSAF,4,5.82220997371531,2,
NOGSAF,5,4.313967528369759,2,
NOGSAF,6,4.314405769945059,2,
NOGSAF,7,5.821658417650315,2,
NOLSEO,0,5.601876482595941,4,
NOLSEO,1,5.6690726257217925,4,
NOLSEO,6,5.6024305875372615,4,
NOLSEO,12,5.670080735499845,4,
NOLSEO,23,5.61254108790379,4,
NOLSEO,31,5.619207294081869,4,
NOLSIS,0,5.817889129296344,4,
NOLSIS,1,5.817889129296333,4,
NOLSIS,2,5.817889129296344,4,
NOLSIS,3,5.817889129296353,4,
NOLSIS,4,5.817889129296344,4,
NOLSIS,5,5.81788912929632,4,
NOLSIS,6,5.817889129296344,4,
NOLSOY,0,5.874499393498232,4,
NOLSOY,1,5.8741099387362254,4,
NOLSOY,2,5.874109938736263,4,
NOLSOY,3,5.874109938736237,4,
NOLSOY,4,5.873231637352742,4,
NOLSOY,5,5.873231637352735,4,
NOLSOY,6,5.873231637352742,4,
NOLSOY,7,5.874109938736237,4,
NOLSUE,0,5.667888122379978,4,
NOLSUE,1,5.666779753293947,4,
NOLSUE,2,5.6667797532939606,4,
NOLSUE,3,5.666779753293947,4,
NOLSUE,4,5.6667194177386975,4,
NOLSUE,5,5.6667194177386975,4,
NOLSUE,6,5.6667194177386975,4,
NOLSUE,7,5.6667797532939215,4,
NOMCOI,0,0.4640049267116382,2,
NOMCOI,1,0.4640049267116382,2,
NOMCOI,2,0.4640049267116382,2,
NOMCOI,3,0.4640049267116382,2,
NONACT01,0,4.0967829487951155,2,
NONACT01,1,4.0970663820804445,2,
NONACT01,2,4.098734025212239,2,
NONACT01,3,4.099375462011436,2,
NOQZUP02,0,4.5789488477911435,3,
NOQZUP02,1,4.5805172233089735,3,
NORWEY,1,0.35432197348457795,2,
NORWEY,2,0.06762963858465554,2,
NORWEY,3,0.06864887446766366,2,
NORWEY,5,0.2902781803215917,2,
NORWEY,16,0.07553826308158706,2,
NORWEY,18,0.3545628172208177,2,
NORWEY,28,0.06852437507423748,2,
NORWEY,32,0.29018627794321583,2,
NORWIC,9,2.496112781047936,2,
NORWIC,19,2.4969514082442643,2,
NORWOI,1,2.503169849072536,2,
NORWOI,33,2.5044148485847137,2,
NORWUO,0,0.8025045197131521,2,
NORWUO,1,0.8025045197131521,2,
NORWUO,2,0.8025045197131521,2,
NORWUO,3,0.8025045197131521,2,
NORWUO,4,0.9855741551951279,2,
NOXJIV,0,1.3632864485702574,2,
NOXJIV,1,1.4820735119836599,2,
NOZYIK,0,0.7613239009646501,2,
NOZYIK,1,0.7589560164740403,2,
NOZYIK,2,0.7592634058755983,2,
NOZYIK,3,0.7594644732796394,2,
NUCZIW,0,0.9177862284700752,2,
NUCZIW,1,0.9175280986211942,2,
NUFDUP,0,0.0,0,
NUFYIY,0,0.8346812131780914,2,
NUFYIY,1,0.8418027693322032,2,
NUFYIY,2,0.8413268055568959,2,
NUFYIY,3,0.8425681850341991,2,
NUFZUJ,0,1.1154407193811962,2,
NUFZUJ,1,1.1175874903392229,3,
NUFZUJ,6,1.1164453129412792,2,
NUFZUJ,7,1.1111468777386753,2,
NUGZEW,4,4.5745773927152245,2,
NUGZEW,5,4.574456261500584,2,
NUGZEW,6,4.14229355996676,2,
NUGZEW,7,4.1345728146822855,2,
NUGZIA,0,3.942307677027552,2,
NUGZIA,2,3.9412058663472216,2,
NUGZOG,8,3.7327052656228012,3,
NUGZOG,9,3.8936328558487854,2,
NUGZOG,10,3.800687233673594,3,
NUGZOG,11,3.7991612230983263,3,
NUGZOG,28,3.886079709715919,2,
NUGZOG,29,3.800839678231853,3,
NUGZOG,34,3.732765806302692,3,
NUGZOG,35,3.749762143036221,3,
NULJOV,0,0.0,0,
NUNHEJ,0,4.269540632115288,5,
NUNHEJ,1,4.2960867462727,5,
NUNLUF,0,1.2415399924935184,3,
NUNLUF,1,1.2421580950665991,3,
NUNNEP,0,0.0,0,
NUPQIA,0,0.0,0,
NUPZII,0,1.5151261097370092,2,
NUPZII,1,1.5151261097370092,2,
NUPZII,2,1.5151261097370092,2,
NUPZII,3,1.5151261097370092,2,
NUPZII,4,1.5151485537350484,4,
NUPZII,5,1.5235963527483674,4,
NUQVAY,0,4.103549412942373,2,
NUQVAY,1,4.1030686908723615,2,
NURJOA,0,1.1180549647340547,2,
NURJOA,1,1.117875850525321,2,
NURJOA,3,0.9020162520707724,2,
NURLER,0,0.0,0,
NURNIY,0,0.0,0,
NURNOE,0,0.6987640431624285,2,
NURNOE,1,0.699980287644943,2,
NURNOE,3,0.6999596103800108,2,
NUTTED,0,2.783147489917839,3,
NUTTED,1,2.8490830305628467,3,
NUTTED,2,2.064125987039213,3,
NUTTED,3,2.064949293653945,3,
NUTTED,8,2.6040326753740133,3,
NUTTED,9,2.601576816869724,3,
NUTTED,10,2.8530510596181697,3,
NUTTED,11,2.8529587427009644,3,
NUVHAO,0,0.0,0,
NUVMIC,0,0.0,0,
NUWCIT,0,0.0,0,
NUWKIA,0,0.0,0,
NUWLEX,0,0.0,0,
NUXHOF,0,4.392426324819272,2,
NUXHOF,1,4.388966932917313,2,
NUXHOF,2,4.302920008755892,2,
NUXHOF,3,4.302653648951857,2,
NUXHOF,4,4.349696852140585,2,
NUXHOF,5,4.3493670807081815,2,
NUXHOF,6,4.303235358118174,2,
NUXHOF,7,4.303697129146632,2,
NUXHOF,10,4.338479220520602,2,
NUXHOF,11,4.338576444930338,2,
NUXHOF,14,4.336710160043976,2,
NUXHOF,15,4.337940840204844,2,
NUXHOF,16,4.393030892424685,2,
NUXHOF,17,4.39304600511371,2,
NUXHOF,18,4.349135065196297,2,
NUXHOF,19,4.341761049575187,2,
NUXHUL,0,4.268524580040852,2,
NUXHUL,1,4.291790977560062,2,
NUXHUL,2,4.312218755327155,2,
NUXHUL,3,4.2080968860253565,2,
NUXHUL,4,4.316426686064155,2,
NUXHUL,5,4.325689610062973,2,
NUXHUL,6,4.209439220585931,2,
NUXHUL,7,4.2095779084343175,2,
NUXHUL,8,4.348500177560491,2,
NUXHUL,9,4.3480558451179245,2,
NUXHUL,10,4.292377142714496,2,
NUXHUL,11,4.293347309576463,2,
NUXHUL,12,4.3473030768782435,2,
NUXHUL,13,4.348088533463728,2,
NUXHUL,14,4.3174141556609795,2,
NUXHUL,15,4.3260734608407345,2,
NUXJAT,0,4.2127575002784425,2,
NUXJAT,1,4.227631622245763,2,
NUXJEX,0,4.23807422982304,2,
NUXJEX,1,4.205618825594386,2,
NUYSEH,1,4.924832087840787,4,
NUYSEH,3,4.9247238981291765,4,
NUYSEH,4,4.924752784843911,4,
NUYSEH,8,4.925325525415166,4,
NUYSEH,10,4.9247562073657285,4,
NUYSEH,12,4.924490680278968,4,
NUYSEH,13,4.923974563885663,4,
NUYSEH,14,4.92428701488093,4,
NUYSEH,26,4.925433700715193,4,
OBEYIG,0,0.0,0,
OBIPUK,6,7.8707258527452675,2,
OBIPUK,7,7.769207407056827,2,
OBIPUK,30,7.769054553964155,2,
