author,number,DOI,CSD,solvent,disorder
banerjee,1483030,,ZAVXOM,n,n
banerjee,1483026,,ZAVYON,y,n
banerjee,852843,,ZAZNIZ,n,y
banerjee,1814745,,ZEBJOH02,y,y
banerjee,838466,,ZEKLAE,n,n
banerjee,125753,,ZENFIH,n,n
banerjee,125964,,ZEXTAX,y,n
banerjee,939037,,ZIDJED,n,n
banerjee,1019813,,ZOQCEP,n,n
banerjee,1019814,,ZOQCIT,n,n
banerjee,1422913,,ZUVTOB,y,n
banerjee,1422914,,ZUVTUH,y,n
banerjee,1412809,,ZUVXEV,n,n
banerjee,829496,,ZUWGIH01,n,y
banerjee,1317328,,ZUWQEN,y,n
banerjee,1317797,,ZZZAQJ,n,n
banerjee,1478177,,AFIREP,y,y
banerjee,1586964,,AGIXEW,y,n
banerjee,1588295,,AGIXIA,y,n
banerjee,1810698,,AGIXOG,y,n
banerjee,1847562,,AGOBEG,y,n
banerjee,1873364,,PIQNOV,y,n
banerjee,1873368,,PIQNUB,y,n
banerjee,1856213,,SISBEE,n,n
banerjee,1851201,,TIHYIV,y,n
banerjee,1446868,,VIQBUV,n,n
banerjee,1446869,,VIQCAC,n,n
banerjee,1446870,,VIQCEG,n,n
Beuerle,1477190,,ARIGOZ,y,y
Beuerle,1477191,,ARIGUF,n,n
Beuerle,941847,,CIKZUT,y,y
Beuerle,1498265,,NATYEP,y,n
Beuerle,1498266,,NATYIT,y,y
Beuerle,1062692,,NULDUV,y,n
Beuerle,1443877,,OJUPOA,n,y
Beuerle,776151,,OJUZOJ,y,n
Chang,850668,,ABAGAN,y,n
Chang,850671,,ABAGOB,y,n
Chang,251715,,ABEGOE,y,n
Chang,848252,,ABEJIC,n,n
Chang,848253,,ABEJOI,y,y
Chang,251748,,ABEPIH,n,n
Chang,1519005,,ABORAN,y,n
Chang,239466,,ABOSAM,y,n
Chang,848359,,ABUVAW,y,n
Chang,1497564,,ABUVAX,n,n
Chang,848360,,ABUVEA,y,n
Chang,1500818,,ABUVEB,y,y
Chang,None,,ACEKIC,n,n
Chang,826435,,ACENAZ,n,n
Chang,210677,,ACEXUC,y,n
Chang,1533178,,ACIDEY,n,n
Chang,1533179,,ACIDIC,n,n
Chang,1533180,,ACIDOI,n,n
Chang,1533181,,ACIDUO,y,n
Chang,1564537,,ACILEG,n,n
Chang,1422521,,ACITUE,y,n
Chang,1422522,,ACIVAM,y,y
Chang,None,,ACMSEU,n,n
Chang,1101054,,ACTHYM,y,y
Chang,669016,,ACUKOA,n,n
Chang,669017,,ACUKUG,n,n
Chang,669018,,ACULAN,n,n
Chang,669019,,ACULER,n,n
Chang,669020,,ACULIV,n,n
Chang,669021,,ACULIV01,n,n
Chang,870246,,ACUWAY,n,y
Chang,883594,,ACUWOM,n,n
Chang,883595,,ACUWUS,n,n
Chang,883599,,ACUXAZ,n,n
Chang,883600,,ACUXED,n,n
Chang,887547,,ACUXIH,n,n
Chang,887548,,ACUXON,n,y
Chang,608588,,ADAQUS,n,n
Chang,889574,,ADARUU,y,y
Chang,1504526,,ADENIJ,y,n
Chang,1504526,,ADENIJ01,y,n
Chang,1519923,,ADENOP,y,y
Chang,907973,,ADIHIG,y,n
Chang,1542588,,ADIHUT,n,n
Chang,1421485,,ADINAF,n,n
Chang,1421486,,ADINEJ,n,n
Chang,815300,,ADIPOU,y,n
Chang,248440,,ADOFOP,n,n
Chang,248441,,ADOFUV,y,n
Chang,181422,,ADOJOS,n,y
Chang,874436,,ADOPOA,y,n
Chang,874437,,ADOPUG,y,n
Chang,1534519,,ADOPUH,y,y
Chang,1534520,,ADOQAO,y,y
Chang,657434,,AFIHUT,y,n
Chang,642213,,AFUHIT,n,n
Chang,631276,,AFUHOZ,n,n
Chang,648300,,AFUHUF,n,y
Chang,655384,,AFUJUH,n,n
Chang,655558,,AFUKAO,n,n
Chang,655737,,AFUKES,n,n
Chang,1414840,,AHECUN,y,n
Chang,1415005,,AHELIK,n,n
Chang,685780,,AHIHEF,y,n
Chang,705400,,AHIWIY,n,n
Chang,714877,,AHIWOE,y,n
Chang,1043764,,AHIWUL,n,n
Chang,1043765,,AHIXAS,n,n
Chang,1043766,,AHIXEW,n,y
Chang,758371,,AJIBEB,n,n
Chang,None,,AJOCOR,n,n
Chang,1434850,,AKAPUZ,n,n
Chang,759656,,AKATUC,y,n
Chang,963359,,AKIKEM,y,n
Chang,1436225,,AKUFUJ,y,n
Chang,1474869,,AKUSOQ,n,n
Chang,813654,,AKUXOU,n,n
Chang,813655,,AKUXUA,n,n
Chang,813656,,AKUYAH,n,n
Chang,813657,,AKUYEL,n,y
Chang,813658,,AKUYIP,n,n
Chang,813659,,AKUYOV,n,y
Chang,813660,,AKUYUB,n,y
Chang,795824,,ALAQAG,n,n
Chang,738790,,ALASAI,n,n
Chang,774770,,ALASEM,y,n
Chang,873682,,ALATIN02,n,n
Chang,813049,,ALEHEF,n,n
Chang,813050,,ALEHIJ,y,n
Chang,1435215,,ALIYAX,y,n
Chang,1018550,,ALIYEB,y,n
Chang,1479881,,ALOKAP,n,n
Chang,1479881,,ALOKAP01,n,n
Chang,None,,ALOVAY,n,n
Chang,1450762,,AMALEH,y,n
Chang,1450763,,AMALIL,y,n
Chang,1472669,,AMAWAO,n,n
Chang,1472670,,AMAWES,n,n
Chang,1472671,,AMAWIW,n,n
Chang,1472672,,AMAWOC,n,n
Chang,1472673,,AMAWUI,n,n
Chang,1472674,,AMAXAP,n,n
Chang,664481,,AMEPUE,n,n
Chang,918824,,AMHBZO01,y,n
Chang,787882,,AMIKUD,n,n
Chang,1471287,,AMIWUQ,n,n
Chang,1471288,,AMIXAX,n,n
Chang,1471289,,AMIXIF,y,y
Chang,1471293,,AMIXOL,n,n
Chang,1471295,,AMIYAY,y,n
Chang,1434657,,AMUJAV,y,n
Chang,817881,,ANAMEI,n,y
Chang,1486070,,ANOQIF01,n,n
Chang,1486071,,ANOXEI01,n,n
Chang,1103114,,ANTMET01,n,n
Chang,1031904,,ANTQUO15,n,n
Chang,1441375,,ANUKAX,y,y
Chang,1441408,,ANUKEB,y,n
Chang,1441407,,ANUKIF,y,n
Chang,822385,,ANUXUD01,y,n
Chang,1480865,,APAGAB,y,n
Chang,1103244,,APCHAC10,y,n
Chang,769054,,APERET,n,n
Chang,769055,,APERIX,n,n
Chang,1486899,,APIQIB,n,n
Chang,1433862,,APULII,y,n
Chang,775891,,AQILUI,y,n
Chang,None,,AQUBIX,n,n
Chang,199689,,AQUPIL,n,n
Chang,755557,,ARADUT,n,n
Chang,1457162,,ARIBOU,n,y
Chang,1457163,,ARIBUA,n,y
Chang,1457165,,ARICAH,n,n
Chang,1457166,,ARICEL,n,n
Chang,790484,,ARONUR,y,n
Chang,1472964,,AROPOO,y,n
Chang,231578,,ASAFUV,n,n
Chang,1484015,,ASATET03,n,y
Chang,796449,,ASIQID,y,n
Chang,1042264,,ASIYEI,y,y
Chang,1408332,,ASIZAF,y,n
Chang,835807,,ASOMEB,y,n
Chang,806009,,ASOZAK,y,n
Chang,797215,,ASUHUS,y,n
Chang,210603,,ASUZIX,n,y
Chang,1457993,,ATAGOT,n,n
Chang,806091,,ATAYAW,y,n
Chang,1500833,,ATEXEE,y,y
Chang,1500851,,ATIHIW,n,n
Chang,1460772,,ATIJAQ,y,n
Chang,1460773,,ATIJEU,y,n
Chang,1484953,,ATIQEB,y,y
Chang,1484956,,ATIQIF,y,n
Chang,1484958,,ATIQOL,y,n
Chang,1475223,,ATISUT,y,n
Chang,212545,,ATOYOX,n,n
Chang,212546,,ATOYUD,n,n
Chang,212547,,ATOZAK,n,n
Chang,1054126,,ATUVES,n,n
Chang,1054127,,ATUVIW,n,n
Chang,744080,,AVAZUT,y,n
Chang,751159,,AVEBAF,y,n
Chang,751160,,AVEBEJ,n,n
Chang,760633,,AVEBIN,y,n
Chang,225628,,AVOTUA,n,n
Chang,225629,,AVOVAI,n,n
Chang,225630,,AVOVEM,n,n
Chang,225631,,AVOVIQ,y,n
Chang,1505777,,AVOWOZ01,n,n
Chang,839875,,AVUROZ,y,n
Chang,839876,,AVURUF,y,n
Chang,1444484,,AVUXUM,y,y
Chang,215033,,AWATIB,y,n
Chang,1426284,,AWEWUW,y,n
Chang,1060445,,AWICUG01,y,n
Chang,1403582,,AWIXOT01,n,n
Chang,190991,,AWOMAA,n,n
Chang,190992,,AWOMEE,n,n
Chang,204189,,AWOMII,y,n
Chang,204190,,AWOMOO,n,n
Chang,204191,,AWOMUU,n,n
Chang,204192,,AWONAB,n,n
Chang,204194,,AWONIJ,n,n
Chang,841094,,AWUHAC,n,n
Chang,841142,,AWUSUH,y,n
Chang,221532,,AXALAM,y,n
Chang,1494310,,AXAMIX,y,n
Chang,1494311,,AXAMOD,y,n
Chang,1494312,,AXAMUJ,y,n
Chang,841240,,AXAQUM,y,y
Chang,841263,,AXAWIG,n,n
Chang,803458,,AXELUL,n,y
Chang,842742,,AXOWIU,n,y
Chang,842743,,AXOWOA,y,y
Chang,242368,,AYEFOZ,n,n
Chang,260399,,AYEFOZ01,n,n
Chang,None,,AYEPUQ,n,n
Chang,845394,,AYUMIR,y,y
Chang,850497,,AZOQEM,n,n
Chang,850551,,AZUDAB,n,n
Chang,155613,,BACLOH,y,y
Chang,839174,,BADTIM01,n,n
Chang,1104933,,BAEDTA,y,n
Chang,1491085,,BAFXAK,n,n
Chang,1491125,,BAFXEO,n,n
Chang,1491128,,BAFXIS,n,n
Chang,1491129,,BAFXOY,n,n
Chang,1491130,,BAFXUE,n,n
Chang,1491131,,BAFYAL,y,y
Chang,1491134,,BAFYEP,n,n
Chang,1491135,,BAFYIT,y,n
Chang,1424383,,BAFYOZ,n,n
Chang,1497575,,BAFYUF,n,n
Chang,1497576,,BAFZAM,n,n
Chang,1497577,,BAFZEQ,n,n
Chang,1497578,,BAFZIU,n,n
Chang,1497579,,BAFZOA,n,n
Chang,1497580,,BAFZUG,y,y
Chang,1497581,,BAGBAP,y,n
Chang,1507240,,BAGCEU,y,n
Chang,None,,BAGNIG,n,n
Chang,1414841,,BAGPEH,y,n
Chang,837146,,BAGTAG,n,y
Chang,837148,,BAGTIO,n,n
Chang,810779,,BAHMUU,y,n
Chang,602296,,BAHPEG,y,n
Chang,602300,,BAHPIK,y,n
Chang,1504063,,BAHZES,y,n
Chang,1509215,,BAJCUN,y,y
Chang,None,,BAJFEX,y,n
Chang,184782,,BAJTEM,y,n
Chang,184781,,BAJTEM01,y,n
Chang,184783,,BAJTIQ,y,n
Chang,1438224,,BAKJUV,n,n
Chang,1443136,,BAKKAC,n,n
Chang,1459067,,BAKKEG,n,n
Chang,932531,,BAKMEI,n,n
Chang,842683,,BANCOK,n,n
Chang,842684,,BANCUQ,n,n
Chang,842685,,BANDAX,n,n
Chang,784937,,BAPPAL,y,n
Chang,101124,,BAPQOY,n,n
Chang,1529453,,BAQCUU,n,n
Chang,1529454,,BAQDAB,n,n
Chang,1529455,,BAQDEF,y,n
Chang,1529456,,BAQDIJ,y,y
Chang,1517068,,BAQWUO,y,y
Chang,1106165,,BARJOS,y,n
Chang,1106166,,BARJOT,y,n
Chang,1106167,,BARJOT01,y,n
Chang,1106168,,BARJOT10,y,y
Chang,1106169,,BARJOT11,y,y
Chang,1106170,,BARJUZ,y,n
Chang,1106171,,BARJUZ10,y,y
Chang,1540441,,BARMIT,n,n
Chang,1554543,,BAVVOM,n,n
Chang,923284,,BAWDUB,n,n
Chang,923283,,BAWFAJ,n,n
Chang,923282,,BAWFEN,n,n
Chang,790259,,BAWFIR,n,n
Chang,1519809,,BAWFUD,n,n
Chang,862477,,BAXVED,n,n
Chang,862478,,BAXVIH,n,n
Chang,862479,,BAXVON,n,n
Chang,862480,,BAXVUT,y,n
Chang,884691,,BAZDEN,n,n
Chang,None,,BCOCAN02,n,n
Chang,820602,,BEBGIA,y,y
Chang,1107592,,BECFOF,y,n
Chang,1107593,,BECFUL,y,n
Chang,1107607,,BECHIB,y,n
Chang,1107609,,BECHOH,n,n
Chang,1544101,,BEDDEW,y,n
Chang,775380,,BEDFAT,n,n
Chang,1473345,,BEDNIK,y,n
Chang,888840,,BEFJED,n,n
Chang,888841,,BEFJIH,n,n
Chang,224729,,BEFPUY,n,n
Chang,680702,,BEFXAN,n,n
Chang,1481007,,BEGFUR,y,y
Chang,1107902,,BEGHOK,y,n
Chang,1107903,,BEGHOK10,y,y
Chang,None,,BEGHUQ,y,n
Chang,1107905,,BEGHUQ10,y,n
Chang,1107906,,BEGJAY,y,n
Chang,1107907,,BEGJAY10,y,y
Chang,876014,,BEHRUD,y,y
Chang,None,,BEJDEA,n,n
Chang,None,,BEJDIE,n,n
Chang,None,,BEJDOK,n,n
Chang,None,,BEJDUQ,n,n
Chang,None,,BEJKEG,n,y
Chang,852962,,BELWOG,n,n
Chang,894066,,BENMOX01,n,y
Chang,918137,,BEQFAG,y,n
Chang,1501039,,BEQHAJ,n,n
Chang,1578014,,BESBAF,y,n
Chang,916431,,BESVAY,y,y
Chang,1825987,,BETSIF,n,y
Chang,915672,,BEWCEN,y,y
Chang,None,,BEWYUX,n,n
Chang,915348,,BEWZOU,y,n
Chang,1109545,,BEXGEQ,n,n
Chang,221916,,BEYDIT,y,y
Chang,817577,,BEZTAD,n,n
Chang,None,,BHMNDC,n,n
Chang,1820802,,BHMSIN01,n,n
Chang,917632,,BICMIM,y,n
Chang,934957,,BICVAM,n,n
Chang,None,,BIDXAN,n,n
Chang,947404,,BIFRUF,y,n
Chang,947405,,BIFSAM,y,y
Chang,947406,,BIFSEQ,n,n
Chang,947408,,BIFSOA,y,n
Chang,947417,,BIFVET,n,n
Chang,1588529,,BIGFOP,n,n
Chang,1833665,,BIGJIN,y,y
Chang,948743,,BIHJEJ,y,n
Chang,253243,,BIHPAK01,n,n
Chang,1855258,,BIHWAT,y,n
Chang,1855259,,BIHWEX,y,n
Chang,903297,,BIJCEE,y,n
Chang,1110855,,BIKCAZ,y,n
Chang,1110856,,BIKCED,y,n
Chang,851469,,BILCOO12,y,n
Chang,894163,,BILQIY,n,n
Chang,894162,,BILQOE,n,n
Chang,894161,,BILQUK,n,n
Chang,894160,,BILRAR,n,n
Chang,None,,BIMSIZ01,n,n
Chang,225855,,BIMVAV,n,n
Chang,225856,,BIMVEZ,n,n
Chang,1111218,,BINDOS,y,n
Chang,1111269,,BINQAQ,n,n
Chang,952978,,BISLIA,y,n
Chang,974301,,BISMEX,y,n
Chang,974302,,BISMIB,y,n
Chang,None,,BITJOD,n,n
Chang,None,,BITJUJ,n,n
Chang,None,,BITKAQ,n,n
Chang,1111770,,BITSEC,y,n
Chang,929445,,BIVHEV,n,n
Chang,256621,,BIVWAF,n,y
Chang,639469,,BIVWEJ,n,n
Chang,None,,BIZCOC,n,n
Chang,None,,BIZDIX,n,n
Chang,None,,BKULAC,n,n
Chang,693746,,BOBNEM,y,n
Chang,693746,,BOBNEM01,y,n
Chang,602058,,BODZOK,n,n
Chang,1113094,,BOFTAR,n,n
Chang,None,,BOFTAR01,n,n
Chang,1113096,,BOFTAR10,n,n
Chang,709377,,BOGREV,n,n
Chang,709377,,BOGREV01,n,n
Chang,1027118,,BOJXIJ,y,n
Chang,1027119,,BOJXOP,n,n
Chang,1027120,,BOJXUV,n,n
Chang,996277,,BONXOT,n,n
Chang,926702,,BONYUA,n,n
Chang,850167,,BOPFET,n,n
Chang,138026,,BOPMAU,n,n
Chang,662709,,BORKID,n,n
Chang,681477,,BORKOJ,n,n
Chang,697349,,BOVDOG,y,n
Chang,1041821,,BOVMEG,n,n
Chang,981884,,BOVQAG,n,y
Chang,981887,,BOVQEK,n,n
Chang,981885,,BOVQIO,n,n
Chang,981888,,BOVQOU,n,n
Chang,981889,,BOVQUA,n,n
Chang,982186,,BOVRAH,n,n
Chang,982187,,BOVREL,n,n
Chang,1114431,,BOVROT,n,n
Chang,625428,,BOWXAN,n,y
Chang,625429,,BOWXER,n,n
Chang,972833,,BOXLIL,n,n
Chang,972834,,BOXLOR,n,n
Chang,None,,BRIARA10,y,y
Chang,None,,BUBJUD,y,n
Chang,1115829,,BUBXUR,n,n
Chang,1042883,,BUDFOX,n,n
Chang,1001224,,BUDMUK,n,n
Chang,1001225,,BUDNAR,n,y
Chang,1001739,,BUDWOO,y,n
Chang,158926,,BUFVAX,y,y
Chang,158927,,BUFWEE,n,n
Chang,158928,,BUFYAC,n,n
Chang,158929,,BUFZIL,n,n
Chang,600210,,BUFZOS,y,n
Chang,720012,,BUGBEL,n,n
Chang,158931,,BUGQAV,n,n
Chang,158932,,BUGQEZ,n,n
Chang,158933,,BUGQID,n,n
Chang,158934,,BUGQOJ,n,n
Chang,158935,,BUGQUP,y,n
Chang,158936,,BUHQAW,n,n
Chang,158937,,BUHQEA,n,n
Chang,158938,,BUHQIE,n,n
Chang,158939,,BUHQOK,y,n
Chang,1059529,,BUKMOL,n,n
Chang,1059528,,BUKMUR,y,n
Chang,1057513,,BUNSAG,y,y
Chang,1057706,,BURLIL,y,y
Chang,1057707,,BURLOR,y,y
Chang,1405235,,BURQAI,n,n
Chang,1117336,,BUTJUV,n,n
Chang,1117337,,BUTKAC,n,n
Chang,762027,,BUVDOM,n,n
Chang,1022096,,BUVKEK,n,n
Chang,697325,,BUWCIG,y,n
Chang,697326,,BUWCOM,y,n
Chang,899296,,BUWYID,y,n
Chang,1440914,,BUYCOP,y,n
Chang,761579,,BUYHUZ,n,n
Chang,761580,,BUYJAH,n,n
Chang,761581,,BUYJEL,n,n
Chang,761582,,BUYJIP,n,n
Chang,899082,,BUZQEU,n,n
Chang,899081,,BUZQIY,y,y
Chang,1118228,,BZEXCH,n,n
Chang,1427183,,BZOYAC10,n,n
Chang,824118,,CACVUZ,n,n
Chang,824119,,CACWAG,n,n
Chang,163587,,CADQAA,y,n
Chang,163588,,CADQEE,y,n
Chang,1455355,,CADZAL,y,n
Chang,1455356,,CADZEP,n,n
Chang,1448647,,CAFJAX,y,y
Chang,1448648,,CAFJEB,y,y
Chang,854496,,CAFSIN,n,n
Chang,854497,,CAFSOT,n,n
Chang,760919,,CAGDOF,y,n
Chang,806549,,CAGDUL,n,n
Chang,179958,,CAGFUM,y,n
Chang,1423533,,CAGMOP,n,n
Chang,1423534,,CAGMUV,y,n
Chang,1407627,,CAHBUL,y,n
Chang,1407628,,CAHCAS,y,n
Chang,854640,,CAHXUG,n,n
Chang,854641,,CAHYAN,n,n
Chang,854619,,CAJBEW,y,n
Chang,1525582,,CAKYUL,n,n
Chang,1525583,,CAKZAS,n,n
Chang,1525584,,CAKZEW,n,n
Chang,1525585,,CAKZIA,n,n
Chang,1525586,,CAKZOG,n,n
Chang,755128,,CANDEC,n,n
Chang,1120155,,CANNIO,y,n
Chang,866508,,CAPCUT,y,n
Chang,998779,,CAPDUV,n,n
Chang,998783,,CAPFAD,n,n
Chang,998784,,CAPFEH,n,n
Chang,998786,,CAPFIL,n,y
Chang,1001511,,CAPFOR,n,n
Chang,846720,,CAPFUX,n,n
Chang,839171,,CAPGIM,n,n
Chang,839170,,CAPGOS,y,n
Chang,831859,,CAPGUY,y,y
Chang,823539,,CAPHAF,n,n
Chang,805713,,CAPHEJ,n,n
Chang,802675,,CAPHIN,n,n
Chang,841543,,CAPSIX,n,n
Chang,841544,,CAPSOD,n,n
Chang,1552161,,CARZUT,y,y
Chang,1552162,,CASBAC,y,y
Chang,282690,,CASQOD,y,n
Chang,1494065,,CAVXEF,y,n
Chang,1494066,,CAVXIJ,y,n
Chang,1526694,,CAWXUW,y,n
Chang,1526695,,CAWYAD,n,n
Chang,1526696,,CAWYEH,y,y
Chang,273177,,CAYBUA,y,n
Chang,289896,,CAYLUK,y,y
Chang,878329,,CEBKAX,n,n
Chang,878847,,CEBKEB,n,n
Chang,884931,,CEBKIF,y,y
Chang,1482887,,CECTIQ,y,n
Chang,1449617,,CEFDEZ,n,n
Chang,1449618,,CEFDID,y,n
Chang,907456,,CEGHON,n,n
Chang,1557129,,CEHJAD,y,n
Chang,1530846,,CEHLEJ,y,n
Chang,609733,,CEJRAL,y,n
Chang,1543170,,CEJWIA,n,n
Chang,1543171,,CEJWOG,n,n
Chang,1543169,,CEKDII,n,n
Chang,1543161,,CEKQIV,n,n
Chang,1543162,,CEKQOB,n,n
Chang,1543163,,CEKQUH,n,n
Chang,1543164,,CEKRAO,n,n
Chang,1543165,,CEKRES,n,n
Chang,1543166,,CEKRIW,n,n
Chang,1543167,,CEKROC,n,n
Chang,1543168,,CEKRUI,n,y
Chang,1540932,,CELHAF,n,n
Chang,1515605,,CELQAO,y,n
Chang,603146,,CENQIW,y,n
Chang,603427,,CENQOC,y,y
Chang,603428,,CENQUI,n,n
Chang,1123205,,CEPHAR01,n,n
Chang,926502,,CEPHUC,n,n
Chang,624202,,CERLOB,n,n
Chang,925248,,CERTAW,n,n
Chang,1574519,,CERYIK,y,n
Chang,None,,CESHEN,y,n
Chang,617296,,CEVWEG,y,y
Chang,1583037,,CEWNOK,n,n
Chang,1817713,,CEWWUZ,n,n
Chang,1817712,,CEWXAG,y,n
Chang,1123996,,CEXWUX,y,n
Chang,919897,,CEZBIU,y,n
Chang,919891,,CEZBOA,y,n
Chang,919890,,CEZBUG,y,n
Chang,1827178,,CEZGIA,y,y
Chang,103351,,CEZGIX,y,y
Chang,1827179,,CEZGOG,y,n
Chang,1827180,,CEZGUM,y,n
Chang,1827181,,CEZHAT,y,n
Chang,1846661,,CEZKUQ,y,n
Chang,911203,,CIBZEU,n,n
Chang,910895,,CIBZUK,y,n
Chang,1834217,,CICQAJ01,y,n
Chang,647617,,CICSIR,y,n
Chang,1817955,,CIFDED,n,n
Chang,1817956,,CIFDIH,y,n
Chang,1818117,,CIFDON,y,n
Chang,1818163,,CIFDUT,y,n
Chang,1452265,,CIHDEF,y,n
Chang,1452268,,CIHDIJ,y,n
Chang,1452269,,CIHDOP,y,n
Chang,1452267,,CIHDUV,y,n
Chang,1452263,,CIHFAD,y,n
Chang,1452266,,CIHFEH,y,n
Chang,1452264,,CIHFIL,y,n
Chang,879841,,CIHSOD,y,n
Chang,1587408,,CIKPUK,y,n
Chang,1587409,,CIKQAR,y,n
Chang,1587410,,CIKQEV,y,n
Chang,None,,CIKYEA,n,n
Chang,945210,,CIMRIB,n,n
Chang,665901,,CIPMUK,y,n
Chang,665902,,CIPNAR,n,n
Chang,936082,,CIRGOB,n,n
Chang,926923,,CIVBUG,y,n
Chang,686305,,CIYTOU,y,n
Chang,660537,,CIYVIQ,n,n
Chang,686601,,CIZBOD,n,n
Chang,1127854,,CNANDO,n,n
Chang,973917,,COBCON,n,y
Chang,669269,,COCGOR,n,n
Chang,700220,,CODWEY,n,n
Chang,1128443,,CODYUP,n,n
Chang,None,,CODYUP10,n,n
Chang,None,,COGDUX,n,n
Chang,701596,,COJHEP,n,n
Chang,998936,,COJROK,n,n
Chang,998937,,COJRUQ,n,n
Chang,928569,,COJYUX,n,n
Chang,972525,,COMCEO,y,n
Chang,973915,,COMCIS,y,n
Chang,978566,,COMCOY,y,n
Chang,1009697,,COMCUE,y,n
Chang,602409,,COMXAD05,y,n
Chang,1129451,,CONHIW,y,y
Chang,None,,CONHOC,n,n
Chang,1011046,,COQKEA,n,n
Chang,981978,,COTZAN06,n,n
Chang,961334,,COVFAW,y,n
Chang,1022884,,COVWAN,n,n
Chang,656125,,COVXAN01,y,n
Chang,1038297,,COVZAQ,y,n
Chang,1038298,,COVZEU,y,n
Chang,1007546,,COXKAD,n,n
Chang,1130516,,COXKOP,y,n
Chang,None,,COXWAN,n,n
Chang,680018,,COYPOW,n,n
Chang,1131612,,CRBMZA,y,n
Chang,1131613,,CRBMZB,y,n
Chang,1131614,,CRBMZC,y,n
Chang,1131615,,CRBMZC10,y,n
Chang,683433,,CUBLER,y,n
Chang,725632,,CUBTID,y,n
Chang,1029290,,CUBWAZ,n,n
Chang,1029291,,CUBWED,n,n
Chang,1030255,,CUBWUT,n,y
Chang,704226,,CUBZOP,n,n
Chang,704227,,CUBZUV,y,y
Chang,1132302,,CUCYAA,n,n
Chang,1132392,,CUDRAN,n,n
Chang,1051563,,CUFCAJ,y,n
Chang,250316,,CUGKEV,n,n
Chang,1048661,,CUHTUW,y,n
Chang,None,,CUJWAF,n,n
Chang,1015330,,CUKNED,y,n
Chang,1015332,,CUKNON,y,n
Chang,1015333,,CUKNUT,y,n
Chang,1411958,,CUMVOX,n,n
Chang,1034388,,CUPTOY,n,n
Chang,1034384,,CUQBAT,n,y
Chang,1034385,,CUQBEX,n,n
Chang,694371,,CUQBIA,n,n
Chang,1034389,,CUQBIB,n,y
Chang,1034386,,CUQFEB,y,n
Chang,1034387,,CUQFIF,n,n
Chang,135179,,CUQSEM,n,n
Chang,1412948,,CURJOQ,n,n
Chang,1412948,,CURJOQ01,n,n
Chang,730314,,CURNAF,n,n
Chang,742483,,CURNOT,n,n
Chang,1405652,,CUSPEN,n,n
Chang,1133776,,CUSXOD,y,n
Chang,1405299,,CUTRAM,n,n
Chang,1438608,,CUVBEC,n,n
Chang,762026,,CUVBOL,y,n
Chang,762826,,CUVBUR,n,n
Chang,1438640,,CUVHUY,y,n
Chang,1438641,,CUVJAG,y,n
Chang,1438642,,CUVJEK,y,y
Chang,1445615,,CUWQEQ01,y,n
Chang,788866,,CUYKUD,n,n
Chang,773141,,CUZVEZ,y,n
Chang,None,,CYPDBE02,n,y
Chang,978050,,DACDOD,n,y
Chang,978049,,DACDUJ,n,n
Chang,246068,,DACPUT,n,n
Chang,1541745,,DADGOF02,n,n
Chang,806595,,DADNAZ,y,n
Chang,809420,,DAFLAZ,n,n
Chang,809421,,DAFLED,n,n
Chang,235465,,DAGTUB,n,n
Chang,1444187,,DAGWIU,n,n
Chang,1444188,,DAGWOA,n,n
Chang,1444189,,DAGWUG,n,n
Chang,1444190,,DAGXAN,n,n
Chang,779853,,DAHJUT,n,y
Chang,738932,,DAHMUW,y,n
Chang,227541,,DAHXAM,n,n
Chang,1485202,,DAJGAZ,y,y
Chang,1485201,,DAJGED,y,y
Chang,1485203,,DAJGIH,y,n
Chang,1135687,,DAJLEF,y,y
Chang,None,,DAJLIJ,y,n
Chang,239476,,DAJXAO,n,n
Chang,239477,,DAJXES,n,n
Chang,239478,,DAJXIW,n,y
Chang,239479,,DAJXOC,y,n
Chang,805383,,DALKEI,n,n
Chang,805385,,DALKIM,n,n
Chang,1136159,,DANSEQ,y,n
Chang,1136160,,DANSIU,y,y
Chang,1136161,,DANSOA,y,y
Chang,1136162,,DANSOA01,y,y
Chang,1136163,,DANSUG,y,y
Chang,1019578,,DANTRO02,n,n
Chang,1517141,,DANWOH,y,n
Chang,911336,,DAPDOQ,y,n
Chang,911335,,DAPDUW,y,n
Chang,911334,,DAPFAE,y,n
Chang,1430795,,DARQIZ,n,n
Chang,821894,,DARSEW,y,y
Chang,1533720,,DARTOI,n,n
Chang,1479450,,DARXUS,n,n
Chang,1550902,,DASBOR,n,n
Chang,1550903,,DASBUX,n,n
Chang,1550904,,DASCAE,n,n
Chang,1536703,,DASHUD,n,n
Chang,1536705,,DASJAL,n,n
Chang,282699,,DATJAK,n,n
Chang,1511721,,DATJIU,n,n
Chang,877741,,DATTUP,n,n
Chang,877742,,DATVAX,n,n
Chang,877743,,DATVEB,n,y
Chang,262988,,DAVFIQ,n,n
Chang,1498125,,DAVJUI,n,n
Chang,1498126,,DAVKAP,y,n
Chang,1498127,,DAVKET,n,n
Chang,1498123,,DAVXUW,n,y
Chang,1498124,,DAVYAD,y,n
Chang,1498115,,DAWLAR,n,n
Chang,1498116,,DAWLAR01,n,n
Chang,1498117,,DAWLIZ,n,n
Chang,1498118,,DAWLOF,n,n
Chang,1498119,,DAWLUL,n,n
Chang,1498120,,DAWMAS,y,n
